cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;96211
0;0x6;0x71;0x8;157464
0;0x6;0x75;0x8;123908
0;0x6;0x71;0x10;158138
0;0x6;0x75;0x10;116936
0;0x6;0x71;0x18;159718
0;0x6;0x75;0x18;108816
0;0x6;0x71;0x20;161922
0;0x6;0x75;0x20;58926
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;1548
0;0x6;0x75;0x40;637
0;0x6;0x71;0x48;182
0;0x6;0x75;0x48;91
0;0x6;0x71;0x50;40360286
0;0x6;0x75;0x50;0
0;0x6;0x71;0x58;14301
0;0x6;0x75;0x58;0
0;0x6;0x71;0x60;0
0;0x6;0x75;0x60;91
0;0x6;0x71;0x68;0
0;0x6;0x75;0x68;0
0;0x6;0x71;0x70;91
0;0x6;0x75;0x70;0
0;0x6;0x71;0x78;0
0;0x6;0x75;0x78;0
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;89699
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;87996
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;314623
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;340829
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;910
0;0x6;0x75;0xc0;1912
0;0x6;0x71;0xc8;182
0;0x6;0x75;0xc8;273
0;0x6;0x71;0xd0;182
0;0x6;0x75;0xd0;0
0;0x6;0x71;0xd8;455
0;0x6;0x75;0xd8;0
0;0x6;0x71;0xe0;91
0;0x6;0x75;0xe0;728
0;0x6;0x71;0xe8;91
0;0x6;0x75;0xe8;0
0;0x6;0x71;0xf0;25777
0;0x6;0x75;0xf0;0
0;0x6;0x71;0xf8;0
0;0x6;0x75;0xf8;0
0;0x6;0x71;0x100;1275
0;0x6;0x75;0x100;546
0;0x6;0x71;0x108;273
0;0x6;0x75;0x108;546
0;0x6;0x71;0x110;0
0;0x6;0x75;0x110;0
0;0x6;0x71;0x118;91
0;0x6;0x75;0x118;91
0;0x6;0x71;0x120;91
0;0x6;0x75;0x120;0
0;0x6;0x71;0x128;273
0;0x6;0x75;0x128;0
0;0x6;0x71;0x130;91
0;0x6;0x75;0x130;91
0;0x6;0x71;0x138;364
0;0x6;0x75;0x138;91
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;11385
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;7073
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;5798
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;8500
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;2205985
0;0x6;0x75;0x178;5694522
0;0x6;0x71;0x180;91
0;0x6;0x75;0x180;0
0;0x6;0x71;0x188;70492
0;0x6;0x75;0x188;0
0;0x6;0x71;0x190;143925
0;0x6;0x75;0x190;0
0;0x6;0x71;0x198;273
0;0x6;0x75;0x198;273
0;0x6;0x71;0x1a0;728
0;0x6;0x75;0x1a0;273
0;0x6;0x71;0x1a8;273
0;0x6;0x75;0x1a8;273
0;0x6;0x71;0x1b0;39987528
0;0x6;0x75;0x1b0;364
0;0x6;0x71;0x1b8;0
0;0x6;0x75;0x1b8;273
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;97165
0;0x6;0x71;0x1c8;728
0;0x6;0x75;0x1c8;34273
0;0x6;0x71;0x1d0;6761
0;0x6;0x75;0x1d0;38138
0;0x6;0x71;0x1d8;7800
0;0x6;0x75;0x1d8;37880
0;0x6;0x71;0x1e0;8481
0;0x6;0x75;0x1e0;40981
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
