cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;96276
0;0x6;0x71;0x8;157355
0;0x6;0x75;0x8;114129
0;0x6;0x71;0x10;159032
0;0x6;0x75;0x10;116616
0;0x6;0x71;0x18;160927
0;0x6;0x75;0x18;110403
0;0x6;0x71;0x20;163862
0;0x6;0x75;0x20;59516
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;1915
0;0x6;0x75;0x40;1185
0;0x6;0x71;0x48;273
0;0x6;0x75;0x48;91
0;0x6;0x71;0x50;40263189
0;0x6;0x75;0x50;91
0;0x6;0x71;0x58;18880
0;0x6;0x75;0x58;0
0;0x6;0x71;0x60;0
0;0x6;0x75;0x60;0
0;0x6;0x71;0x68;0
0;0x6;0x75;0x68;91
0;0x6;0x71;0x70;638
0;0x6;0x75;0x70;0
0;0x6;0x71;0x78;182
0;0x6;0x75;0x78;0
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;90108
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;88043
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;91476
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;127348
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;0
0;0x6;0x75;0xc0;91
0;0x6;0x71;0xc8;0
0;0x6;0x75;0xc8;0
0;0x6;0x71;0xd0;2735
0;0x6;0x75;0xd0;364
0;0x6;0x71;0xd8;26776
0;0x6;0x75;0xd8;25409
0;0x6;0x71;0xe0;9331
0;0x6;0x75;0xe0;31462
0;0x6;0x71;0xe8;59608
0;0x6;0x75;0xe8;12007
0;0x6;0x71;0xf0;97921
0;0x6;0x75;0xf0;10457
0;0x6;0x71;0xf8;23624
0;0x6;0x75;0xf8;5198
0;0x6;0x71;0x100;36329
0;0x6;0x75;0x100;59217
0;0x6;0x71;0x108;17601
0;0x6;0x75;0x108;19698
0;0x6;0x71;0x110;2371
0;0x6;0x75;0x110;3465
0;0x6;0x71;0x118;3465
0;0x6;0x75;0x118;4286
0;0x6;0x71;0x120;2279
0;0x6;0x75;0x120;2918
0;0x6;0x71;0x128;88031
0;0x6;0x75;0x128;1367
0;0x6;0x71;0x130;1003
0;0x6;0x75;0x130;1732
0;0x6;0x71;0x138;15685
0;0x6;0x75;0x138;820
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;9544
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;8693
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;8632
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;9392
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;2196636
0;0x6;0x75;0x178;5709041
0;0x6;0x71;0x180;182
0;0x6;0x75;0x180;0
0;0x6;0x71;0x188;364
0;0x6;0x75;0x188;0
0;0x6;0x71;0x190;111580
0;0x6;0x75;0x190;182
0;0x6;0x71;0x198;3282
0;0x6;0x75;0x198;547
0;0x6;0x71;0x1a0;729
0;0x6;0x75;0x1a0;547
0;0x6;0x71;0x1a8;40034145
0;0x6;0x75;0x1a8;455
0;0x6;0x71;0x1b0;638
0;0x6;0x75;0x1b0;638
0;0x6;0x71;0x1b8;638
0;0x6;0x75;0x1b8;455
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;97290
0;0x6;0x71;0x1c8;27415
0;0x6;0x75;0x1c8;89083
0;0x6;0x71;0x1d0;40708
0;0x6;0x75;0x1d0;127400
0;0x6;0x71;0x1d8;45989
0;0x6;0x75;0x1d8;146146
0;0x6;0x71;0x1e0;53215
0;0x6;0x75;0x1e0;56698
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
