,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.41028283333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.49754516666667,54.52653833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.6143985,54.560025166666655,30.16516950000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.58760500000002,54.507678500000004,52.67496483333334,52.60201833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.58477166666667,54.52557183333333,52.7521315,52.786251500000006,29.37723616666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.725651666666636,53.35764483333331,48.54238449999998,48.41327783333333,47.739304499999996,47.941637666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.73810499999997,53.36910499999997,48.420784499999975,48.44077099999999,47.74589783333332,47.94111766666665,29.3816695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.52841183333337,56.38999183333337,56.88202516666667,56.86296516666667,56.74619183333331,56.749858499999995,56.65370516666667,56.288125166666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.572771833333356,56.49818516666669,56.83005849999999,56.85076516666667,56.844711833333335,56.83507183333334,56.4180385,56.66804516666667,29.876876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.87645850000007,56.69214516666673,51.57227133333327,51.630537999999966,55.22091833333336,55.159051666666684,51.35864466666667,51.13975116666665,60.18666550000003,60.01646533333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.90823183333335,56.70470516666674,51.58961783333327,51.58386466666662,55.13410500000002,55.180844833333346,51.48397116666667,51.409164666666676,60.1401186666667,60.03590533333336,30.18030933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.23345216666671,60.04288533333337,58.50967850000001,58.45602516666665,53.49372483333329,53.62472466666666,54.23293149999999,53.95429150000001,56.20099833333334,56.17127166666669,61.094725333333386,61.016065333333316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.195772000000034,60.04321200000003,58.50573849999999,58.49147183333332,53.59328466666664,53.58880483333333,54.250044666666646,54.24211816666667,56.18018483333334,56.245865,61.07773866666664,61.042818666666655,29.804569333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.93356483333339,56.70041150000007,51.721991166666676,51.78949116666667,51.480724499999994,51.48731116666667,47.70963083333334,47.72037750000002,59.771278499999994,59.71781850000001,48.23924416666667,48.228330833333345,57.196264999999975,57.19804499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.79904483333339,56.694778166666744,51.69416433333334,51.8508845,51.487371166666684,51.45946433333332,47.612850833333326,47.72497066666671,59.76955833333332,59.773798500000034,48.17268416666667,48.18163750000001,57.175698166666635,57.18377816666662,29.810896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.22065133333342,55.12377800000008,55.7160115,55.69675133333334,56.654611500000016,56.6426581666667,55.24267133333332,55.35617799999995,60.96607183333336,60.990625166666675,58.61223166666665,58.619785,62.008511833333344,61.976418666666696,58.533524833333324,58.476984999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.42184466666673,55.029464666666755,55.75126466666666,55.74680466666667,56.67745816666668,56.670471333333346,55.430911333333306,55.40019133333334,61.003044999999986,60.928351666666714,58.5406715,58.55053833333333,62.034151833333354,62.0340851666667,58.52840483333333,58.474831499999986,29.865389166666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
