,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.94818291666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.534556666666624,56.90482374999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.74995624999993,56.013339166666626,29.387596249999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.281788750000004,55.140888750000016,57.83399125000001,57.77542458333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.22220541666667,55.1090720833333,57.84275791666669,57.74432458333333,31.2169145833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.92607666666665,59.61541,56.52625666666665,56.59328999999998,55.037154999999984,55.029905000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.87884333333333,59.59649291666668,56.53767291666664,56.0166725,54.88168833333333,54.98722166666665,30.525863749999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.174487500000005,53.97350375,57.590257499999986,56.73267333333332,54.34608749999997,54.0436208333333,58.72740833333331,58.701675416666646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.185287499999994,53.76118666666668,57.75024041666668,57.493724166666674,54.3424545833333,54.67647124999997,58.348924999999966,58.56232499999996,30.822730833333317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.70842833333338,61.556361250000045,61.48394458333335,61.11257750000002,62.229062083333325,62.32076249999998,61.60474500000004,61.37609458333335,62.3783458333333,62.376412500000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.15787916666673,61.67739500000003,61.09062791666668,61.45071166666666,62.324045833333344,62.334145833333324,61.61754500000003,61.38877833333334,62.39266249999998,62.40797916666668,30.98341458333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
