,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.17270666666675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.32689333333351,51.44096666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.558226666666854,51.5061400000002,26.20979333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.57446666666684,51.53392000000019,50.246620000000036,50.22679333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.83358666666685,51.523206666666866,50.2472333333334,50.022646666666716,26.227820000000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.043280000000074,50.65823333333341,45.846113333333356,45.52274666666668,45.52707333333335,45.52520666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.07067333333341,50.712660000000085,45.85583333333335,45.80792000000002,45.52579333333335,45.52019333333335,26.22138666666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.287939999999736,52.54590666666645,54.34516000000001,54.34460666666662,54.31221333333334,54.32253333333331,52.89962666666638,52.88594666666645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.95979999999979,52.85821333333315,54.32218666666668,54.32700666666666,54.30882000000002,54.321360000000034,52.88241999999976,52.88226666666647,26.162673333333437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.237166666666695,48.89749333333336,46.2060066666667,46.28588666666669,50.233840000000065,50.21833333333338,46.79837333333333,46.77890666666666,52.752420000000065,52.74627333333341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.29313333333337,48.52739333333337,46.28253333333337,46.261293333333356,50.208206666666726,50.20740666666672,46.776846666666664,46.818193333333326,52.772580000000076,52.7928333333334,26.846346666666747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.55258666666672,55.40544000000006,55.26524666666671,55.2651466666667,52.81892666666674,52.819333333333326,51.38509333333332,51.35116666666667,52.77236666666671,52.78949333333337,55.20466666666679,55.229026666666776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.44905333333339,55.39197333333341,55.276446666666786,55.29155333333344,52.817020000000134,52.95062666666678,51.4435333333334,51.01761333333339,52.529773333333374,52.79171333333336,55.211000000000105,55.21414000000012,26.889466666666756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.89692000000008,50.75914000000008,45.74722000000002,45.86544000000002,45.81981333333335,45.861746666666676,43.255020000000016,43.24849333333334,52.77416666666642,52.77597999999975,41.83279999999999,41.81888666666666,51.14614666666674,51.02601333333341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.879193333333404,50.72235333333341,45.86223333333335,45.81101333333336,45.85478000000002,45.79790666666668,43.27812000000002,43.26760000000002,52.803113333333144,52.77073999999977,41.78537333333332,41.86135333333332,51.13828666666675,51.092420000000075,26.88300000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
