,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.56894133333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.89513966666663,54.96483983333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.94895966666667,54.80919966666666,29.296539499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.491468833333336,55.93938800000001,57.40548366666668,57.410637000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.56128233333334,56.32702866666666,57.40233033333336,57.34645700000002,29.39526633333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.69384066666667,59.511880333333345,54.86738633333332,54.853946166666674,55.95966133333333,55.995814833333355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.708680666666694,59.536687166666695,54.89138649999998,54.92049316666664,56.12396183333332,56.266581833333376,30.03416066666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.168173333333336,58.67378566666666,60.068567833333354,60.07948800000003,63.51611333333333,63.513073500000004,64.79180216666666,64.68867533333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.10800650000001,59.019279666666684,60.105561333333355,60.08591466666669,63.54642683333334,63.5370935,64.7250353333333,64.80514199999995,30.041433999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.36355899999999,54.02013183333332,50.24107916666669,50.33653933333337,56.83382299999999,56.79968283333334,54.120305333333334,54.132732,59.95833449999999,59.83303433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.29859900000001,54.00959183333334,50.43445300000003,50.336766000000026,56.88020299999999,56.81373633333334,54.12793866666665,54.13419199999999,59.653294,59.41698716666667,30.06606749999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.376970166666666,61.178229833333305,62.292685000000034,62.295298333333385,61.27060333333332,61.29649666666667,61.25723650000001,61.15566966666667,61.03449616666666,61.02788283333335,61.52905033333332,61.50773049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.48669700000001,61.29128350000003,62.28822483333337,62.291918166666704,61.26514333333333,61.26268333333335,61.140489833333326,61.16962983333336,61.04292966666665,61.04394966666667,61.290636666666664,61.36977683333333,29.98820733333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
