,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,55,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,54,54,50,50,58,58,49,49,54,53,50,50,51,51,57,57,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,54,53,50,50,58,58,50,50,54,54,50,50,51,51,57,57,60,60,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,60,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,51,51,55,55,52,51,57,57,57,57,60,60,60,60,57,57,52,52,63,63,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,51,51,55,55,51,52,57,57,57,57,60,60,60,60,57,58,52,52,63,63,57,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,57,57,64,64,58,58,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,57,57,64,64,58,58,57,57,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,58,58,58,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,58,58,58,58,58,58,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,38,42,42,42,42,46,46,43,43,46,46,46,46,46,46,51,51,48,48,50,50,52,52,52,52,57,57,54,54,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38,42,42,42,42,46,46,43,43,46,46,46,46,46,46,51,51,48,48,50,50,52,52,52,52,57,57,54,54,58,58,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,41,41,46,46,46,46,47,47,46,46,50,50,50,50,49,49,48,48,54,54,52,52,51,51,57,57,54,54,58,58,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,41,41,46,46,46,46,47,47,46,46,50,50,50,50,49,49,48,48,54,54,52,52,51,51,57,57,54,54,58,58,42,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,46,46,41,41,50,50,47,47,50,50,46,46,46,46,53,53,52,52,50,50,56,56,55,55,61,61,58,58,62,62,42,42,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,46,46,41,41,50,50,47,47,50,50,46,46,46,46,53,53,52,52,50,50,56,56,55,55,61,61,58,58,62,62,42,42,46,46,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,50,50,47,47,51,51,51,51,54,54,54,54,49,49,48,48,58,58,52,52,51,51,56,56,54,54,58,58,46,46,46,46,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,50,50,47,47,51,51,51,51,54,54,54,54,49,49,48,48,58,58,52,52,51,51,57,56,54,54,58,58,46,46,46,46,50,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,47,47,47,47,51,51,42,42,46,46,51,51,46,46,51,51,53,53,49,50,52,52,57,57,57,57,59,59,58,58,43,43,47,47,47,47,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,47,47,47,47,51,51,42,42,46,46,51,51,46,46,51,51,53,53,50,50,52,52,57,57,57,57,59,59,58,58,43,43,47,47,47,47,51,51,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,50,50,51,51,46,46,48,48,54,54,50,50,51,51,53,53,54,54,54,54,57,57,58,58,59,59,60,60,46,46,46,46,50,50,51,51,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,50,50,51,51,46,46,48,48,54,54,50,50,51,51,53,53,54,54,54,54,57,57,58,58,59,59,60,60,46,46,46,46,50,50,51,51,46,46,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,46,46,54,54,51,51,54,54,48,48,51,51,58,58,56,56,50,50,60,60,59,59,65,65,62,62,66,66,46,46,50,50,46,46,54,54,51,51,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,46,46,54,54,51,51,54,54,48,48,51,51,58,58,56,56,50,50,60,60,59,59,65,65,62,62,66,66,46,46,50,50,46,46,54,54,51,51,54,54,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,47,46,54,54,46,46,50,50,51,51,48,48,53,53,56,56,51,51,56,56,60,60,61,61,62,62,62,62,46,46,50,50,46,46,54,54,46,46,50,50,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,46,46,54,54,46,46,50,50,51,51,48,48,53,53,56,56,51,51,56,56,60,60,61,61,62,62,62,62,46,46,50,50,46,46,54,54,46,46,50,50,51,51,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,49,53,53,49,49,51,51,51,51,58,58,53,53,48,48,55,55,57,57,52,52,57,57,56,56,61,61,58,58,51,51,49,49,53,53,49,49,51,51,51,51,58,58,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,49,53,53,49,49,51,51,51,51,58,58,53,53,48,48,55,55,57,57,52,52,57,57,56,56,61,61,58,58,51,51,49,49,53,53,49,49,51,51,51,51,58,58,53,53,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,53,53,47,47,59,59,52,52,51,51,56,56,54,54,58,58,48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,53,53,47,47,59,59,52,52,51,51,56,56,54,54,58,58,48,48,48,48,52,52,48,48,53,53,53,53,56,56,56,56,53,53,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,54,54,50,50,58,58,49,49,53,53,49,49,51,51,56,56,59,59,48,48,59,59,63,63,64,64,65,65,65,65,49,49,54,54,50,50,58,58,49,49,53,53,49,49,51,51,56,56,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,54,54,51,51,58,58,49,49,53,53,49,49,51,51,56,56,59,59,48,48,59,59,63,63,64,64,65,65,65,65,49,49,55,55,51,51,58,58,49,49,53,53,49,49,51,51,56,56,59,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,59,53,53,57,57,58,58,59,59,59,59,52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,59,53,53,57,57,58,58,59,59,59,59,52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,52,52,59,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,57,57,57,57,60,60,60,60,57,57,52,52,63,63,57,57,53,53,57,57,54,54,58,58,52,52,52,52,56,56,52,52,57,57,57,57,60,60,60,60,57,57,52,52,63,63,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,55,56,52,52,57,57,57,57,60,60,60,60,57,57,52,52,63,63,57,57,53,53,57,57,54,54,58,58,52,52,52,52,56,56,52,52,57,57,57,57,60,60,60,60,57,57,52,52,63,63,57,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,57,57,64,64,58,58,57,57,54,54,61,61,58,58,57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,56,56,64,64,58,58,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,57,57,64,64,58,58,57,57,54,54,61,61,58,58,57,57,57,57,61,61,56,56,57,57,58,58,65,65,61,61,57,57,56,56,64,64,58,58,57,57,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,53,53,58,58,54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,53,53,58,58,54,54,54,54,58,58,54,54,59,59,59,59,62,62,62,62,61,61,54,54,65,65,59,59,54,54,61,61,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,58,58,58,58,58,58,59,59,58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,59,58,58,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,58,58,58,58,58,58,59,59,58,58,58,58,62,62,58,58,58,58,60,60,66,66,62,62,58,58,58,58,65,65,59,59,58,58,58,58,58,58,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,55,55,55,55,59,59,51,51,55,55,59,59,55,55,58,58,61,61,59,59,61,61,65,65,66,66,67,67,67,67,51,51,55,55,55,55,59,59,51,51,55,55,59,59,55,55,58,58,61,61,58,58,61,61,65,65,66,66,67,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,55,55,55,55,59,59,51,51,55,55,59,59,55,55,58,58,61,61,59,59,61,61,65,65,66,66,67,67,67,67,51,51,55,55,55,55,59,59,51,51,55,55,59,59,55,55,58,58,61,61,59,58,61,61,65,65,66,66,67,67,67,67,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,53,53,57,57,58,58,53,53,55,55,61,61,57,57,59,59,60,60,60,60,60,60,64,64,65,65,66,66,66,66,53,53,53,53,57,57,58,58,53,53,55,55,61,61,57,57,59,59,60,60,60,60,60,60,64,64,65,65,66,66,66,66,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,53,53,57,57,58,58,53,53,54,54,61,61,57,57,59,59,60,60,60,60,60,60,64,64,65,65,66,66,66,66,53,53,53,53,57,57,58,58,53,53,54,54,61,61,57,57,59,59,60,60,60,60,60,60,64,64,65,65,66,66,66,66,53,53,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,57,57,53,53,61,61,53,53,57,57,58,58,54,54,62,62,63,63,57,57,63,63,67,67,68,68,69,69,69,69,53,53,57,57,53,53,61,61,53,53,57,57,58,58,55,55,62,62,63,63,57,57,63,63,67,67,68,68,69,69,69,69,53,53,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,57,57,53,53,61,61,53,53,57,57,58,58,54,54,62,62,63,63,57,57,63,63,67,67,68,68,69,69,69,69,53,53,57,57,53,53,61,61,53,53,57,57,58,58,55,54,62,62,63,63,57,57,63,63,67,67,68,68,69,69,69,69,53,53,57,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,57,57,57,57,59,59,65,65,61,62,57,57,61,61,65,65,61,61,64,64,66,66,67,67,67,67,57,57,57,57,61,61,57,57,57,57,59,59,65,65,61,61,57,57,61,61,65,65,61,61,65,65,66,66,67,67,67,67,57,57,58,58,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,57,61,61,57,57,57,57,59,59,65,65,61,61,57,57,61,61,65,65,61,61,64,64,66,66,67,67,67,67,57,57,57,57,61,61,57,57,57,57,59,59,65,65,61,61,57,57,61,61,65,65,61,61,65,64,66,66,67,67,67,67,57,57,58,58,61,61,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,50,50,54,54,46,46,50,50,54,54,50,50,53,53,56,56,54,54,56,56,60,60,61,61,62,62,62,62,46,46,50,50,50,50,54,54,46,46,50,50,54,54,50,50,53,53,56,56,53,53,56,56,60,60,61,61,62,62,62,62,53,53,55,55,55,55,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,50,50,50,50,54,54,46,46,50,50,54,54,50,50,53,53,56,56,54,54,56,56,60,60,61,61,62,62,62,62,46,46,50,50,50,50,54,54,46,46,50,50,54,54,50,50,53,53,56,56,53,53,56,56,60,60,61,61,62,62,62,62,53,53,55,55,55,55,59,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,49,53,53,55,55,51,51,51,51,58,58,53,53,55,55,58,58,57,57,58,58,60,60,61,61,64,64,64,64,51,51,49,49,53,53,55,55,51,51,51,51,58,58,53,53,55,55,56,56,56,56,58,58,60,60,61,61,64,64,64,64,55,55,53,53,59,59,57,57,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,49,53,53,55,55,51,51,51,51,58,58,53,53,55,55,58,58,57,57,58,58,60,60,61,61,64,64,64,64,51,51,49,49,53,53,55,55,51,51,51,51,58,58,53,53,55,55,56,56,56,56,58,58,60,60,61,61,64,64,64,64,55,55,53,53,59,59,57,57,51,51,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,61,61,57,57,65,65,57,57,61,61,57,57,59,59,65,65,67,67,57,57,67,67,70,70,72,72,73,73,73,73,57,57,61,61,57,57,65,65,57,57,61,61,57,57,59,59,65,65,67,67,57,57,67,67,71,70,72,72,73,73,73,73,57,57,61,61,57,57,65,65,59,59,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,61,61,57,57,65,65,57,57,61,61,57,57,59,59,65,65,67,67,57,57,67,67,70,70,72,72,73,73,73,73,57,57,61,61,57,57,65,65,57,57,61,61,57,57,59,59,65,65,67,67,57,57,67,67,71,70,72,72,73,73,73,73,57,57,61,61,57,57,65,65,59,59,62,62,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,53,53,49,49,58,58,51,51,53,53,55,55,51,51,58,58,61,61,54,54,61,61,63,63,64,64,67,67,67,67,51,51,53,53,49,49,58,58,51,51,53,53,55,55,51,51,58,58,59,59,53,53,61,61,63,63,64,64,67,67,67,67,55,55,59,59,53,53,62,62,51,51,55,55,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,53,53,49,49,58,58,51,51,53,53,55,55,51,51,58,58,61,61,54,54,61,61,63,63,64,64,67,67,67,67,51,51,53,53,49,49,58,58,51,51,53,53,55,55,51,51,58,58,59,59,53,53,61,61,63,63,64,64,67,67,67,67,56,55,59,59,53,53,62,62,51,51,55,55,57,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,53,53,60,60,56,56,52,52,56,56,60,60,56,56,60,60,61,61,62,62,62,62,52,52,52,52,56,56,52,52,52,52,53,53,60,60,56,56,52,52,56,56,59,59,56,56,60,60,61,61,62,62,62,62,58,58,57,57,60,60,59,59,53,53,52,52,64,64,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,56,56,60,60,56,56,60,60,61,61,62,62,62,62,52,52,52,52,56,56,52,52,52,52,54,54,60,60,56,56,52,52,56,56,59,59,56,56,60,60,61,61,62,62,62,62,59,59,57,57,60,60,59,59,54,54,52,52,64,64,58,58,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
