cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;91442
0;0x6;0x71;0x8;348390
0;0x6;0x75;0x8;191633
0;0x6;0x71;0x10;271111
0;0x6;0x75;0x10;201265
0;0x6;0x71;0x18;2065
0;0x6;0x75;0x18;85865
0;0x6;0x71;0x20;1817
0;0x6;0x75;0x20;16732
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;2596
0;0x6;0x75;0x40;1644
0;0x6;0x71;0x48;40085672
0;0x6;0x75;0x48;173
0;0x6;0x71;0x50;7702
0;0x6;0x75;0x50;432
0;0x6;0x71;0x58;7356
0;0x6;0x75;0x58;0
0;0x6;0x71;0x60;100965
0;0x6;0x75;0x60;86
0;0x6;0x71;0x68;49270
0;0x6;0x75;0x68;0
0;0x6;0x71;0x70;86
0;0x6;0x75;0x70;0
0;0x6;0x71;0x78;86
0;0x6;0x75;0x78;86
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;205932
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;127212
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;5913
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;5596
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;85048
0;0x6;0x75;0xc0;179905
0;0x6;0x71;0xc8;61113
0;0x6;0x75;0xc8;53787
0;0x6;0x71;0xd0;81056
0;0x6;0x75;0xd0;168273
0;0x6;0x71;0xd8;92514
0;0x6;0x75;0xd8;62052
0;0x6;0x71;0xe0;90471
0;0x6;0x75;0xe0;60756
0;0x6;0x71;0xe8;11077
0;0x6;0x75;0xe8;9837
0;0x6;0x71;0xf0;4241
0;0x6;0x75;0xf0;3634
0;0x6;0x71;0xf8;2076
0;0x6;0x75;0xf8;2163
0;0x6;0x71;0x100;2769
0;0x6;0x75;0x100;3461
0;0x6;0x71;0x108;605
0;0x6;0x75;0x108;778
0;0x6;0x71;0x110;865
0;0x6;0x75;0x110;1038
0;0x6;0x71;0x118;432
0;0x6;0x75;0x118;519
0;0x6;0x71;0x120;259
0;0x6;0x75;0x120;346
0;0x6;0x71;0x128;519
0;0x6;0x75;0x128;778
0;0x6;0x71;0x130;0
0;0x6;0x75;0x130;0
0;0x6;0x71;0x138;0
0;0x6;0x75;0x138;0
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;5595
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;6489
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;4124
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;4383
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;2093547
0;0x6;0x75;0x178;5409576
0;0x6;0x71;0x180;0
0;0x6;0x75;0x180;173
0;0x6;0x71;0x188;58142
0;0x6;0x75;0x188;173
0;0x6;0x71;0x190;173
0;0x6;0x75;0x190;0
0;0x6;0x71;0x198;45540
0;0x6;0x75;0x198;528
0;0x6;0x71;0x1a0;40054209
0;0x6;0x75;0x1a0;908
0;0x6;0x71;0x1a8;761
0;0x6;0x75;0x1a8;708
0;0x6;0x71;0x1b0;1807
0;0x6;0x75;0x1b0;225911
0;0x6;0x71;0x1b8;1428
0;0x6;0x75;0x1b8;0
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;92633
0;0x6;0x71;0x1c8;403
0;0x6;0x75;0x1c8;9459
0;0x6;0x71;0x1d0;173
0;0x6;0x75;0x1d0;9574
0;0x6;0x71;0x1d8;0
0;0x6;0x75;0x1d8;9516
0;0x6;0x71;0x1e0;0
0;0x6;0x75;0x1e0;8535
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;41066
