cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;108282
0;0x6;0x71;0x8;409452
0;0x6;0x75;0x8;229121
0;0x6;0x71;0x10;317139
0;0x6;0x75;0x10;222132
0;0x6;0x71;0x18;1352
0;0x6;0x75;0x18;77603
0;0x6;0x71;0x20;294
0;0x6;0x75;0x20;21331
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;10756
0;0x6;0x75;0x40;4597
0;0x6;0x71;0x48;40064780
0;0x6;0x75;0x48;1223
0;0x6;0x71;0x50;1631
0;0x6;0x75;0x50;725
0;0x6;0x71;0x58;2399
0;0x6;0x75;0x58;101
0;0x6;0x71;0x60;60733
0;0x6;0x75;0x60;0
0;0x6;0x71;0x68;46380
0;0x6;0x75;0x68;0
0;0x6;0x71;0x70;0
0;0x6;0x75;0x70;101
0;0x6;0x71;0x78;0
0;0x6;0x75;0x78;0
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;233337
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;142572
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;5869
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;5734
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;0
0;0x6;0x75;0xc0;712
0;0x6;0x71;0xc8;5665
0;0x6;0x75;0xc8;610
0;0x6;0x71;0xd0;0
0;0x6;0x75;0xd0;814
0;0x6;0x71;0xd8;101
0;0x6;0x75;0xd8;101
0;0x6;0x71;0xe0;305
0;0x6;0x75;0xe0;101
0;0x6;0x71;0xe8;101
0;0x6;0x75;0xe8;101
0;0x6;0x71;0xf0;101
0;0x6;0x75;0xf0;0
0;0x6;0x71;0xf8;0
0;0x6;0x75;0xf8;0
0;0x6;0x71;0x100;203
0;0x6;0x75;0x100;101
0;0x6;0x71;0x108;101
0;0x6;0x75;0x108;101
0;0x6;0x71;0x110;1221
0;0x6;0x75;0x110;101
0;0x6;0x71;0x118;0
0;0x6;0x75;0x118;305
0;0x6;0x71;0x120;0
0;0x6;0x75;0x120;0
0;0x6;0x71;0x128;101
0;0x6;0x75;0x128;101
0;0x6;0x71;0x130;0
0;0x6;0x75;0x130;305
0;0x6;0x71;0x138;0
0;0x6;0x75;0x138;0
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;9499
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;12789
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;10143
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;9295
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;2465090
0;0x6;0x75;0x178;6357782
0;0x6;0x71;0x180;0
0;0x6;0x75;0x180;101
0;0x6;0x71;0x188;305
0;0x6;0x75;0x188;0
0;0x6;0x71;0x190;610
0;0x6;0x75;0x190;101
0;0x6;0x71;0x198;57602
0;0x6;0x75;0x198;407
0;0x6;0x71;0x1a0;508
0;0x6;0x75;0x1a0;508
0;0x6;0x71;0x1a8;407
0;0x6;0x75;0x1a8;610
0;0x6;0x71;0x1b0;407
0;0x6;0x75;0x1b0;182677
0;0x6;0x71;0x1b8;0
0;0x6;0x75;0x1b8;39517669
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;108077
0;0x6;0x71;0x1c8;440
0;0x6;0x75;0x1c8;12653
0;0x6;0x71;0x1d0;407
0;0x6;0x75;0x1d0;15027
0;0x6;0x71;0x1d8;0
0;0x6;0x75;0x1d8;6275
0;0x6;0x71;0x1e0;0
0;0x6;0x75;0x1e0;6445
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;48304
