cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1038480
0;0x6;0x71;0x8;861786
0;0x6;0x75;0x8;650007
0;0x6;0x71;0x10;867934
0;0x6;0x75;0x10;652257
0;0x6;0x71;0x18;871241
0;0x6;0x75;0x18;662658
0;0x6;0x71;0x20;915007
0;0x6;0x75;0x20;576590
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;22692
0;0x6;0x75;0x40;11500
0;0x6;0x71;0x48;2689
0;0x6;0x75;0x48;8254
0;0x6;0x71;0x50;22259
0;0x6;0x75;0x50;12520
0;0x6;0x71;0x58;6492
0;0x6;0x75;0x58;10109
0;0x6;0x71;0x60;79051
0;0x6;0x75;0x60;13633
0;0x6;0x71;0x68;1576
0;0x6;0x75;0x68;176093
0;0x6;0x71;0x70;2875
0;0x6;0x75;0x70;4080
0;0x6;0x71;0x78;8748
0;0x6;0x75;0x78;7419
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;533143
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;564619
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;569407
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;609867
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;498975198
0;0x6;0x75;0xc0;19638
0;0x6;0x71;0xc8;39018
0;0x6;0x75;0xc8;16912
0;0x6;0x71;0xd0;507551439
0;0x6;0x75;0xd0;4674
0;0x6;0x71;0xd8;17431
0;0x6;0x75;0xd8;876
0;0x6;0x71;0xe0;11686
0;0x6;0x75;0xe0;2239
0;0x6;0x71;0xe8;9640
0;0x6;0x75;0xe8;15873
0;0x6;0x71;0xf0;11783
0;0x6;0x75;0xf0;1850
0;0x6;0x71;0xf8;75698
0;0x6;0x75;0xf8;2531
0;0x6;0x71;0x100;34830
0;0x6;0x75;0x100;21748
0;0x6;0x71;0x108;40122
0;0x6;0x75;0x108;51126
0;0x6;0x71;0x110;23664
0;0x6;0x75;0x110;38498
0;0x6;0x71;0x118;17042
0;0x6;0x75;0x118;77307
0;0x6;0x71;0x120;12757
0;0x6;0x75;0x120;20352
0;0x6;0x71;0x128;772693
0;0x6;0x75;0x128;4966
0;0x6;0x71;0x130;9446
0;0x6;0x75;0x130;12172
0;0x6;0x71;0x138;40835
0;0x6;0x75;0x138;47294
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;552654
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;554271
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;535681
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;767276
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;23509135
0;0x6;0x75;0x178;59987142
0;0x6;0x71;0x180;137892
0;0x6;0x75;0x180;41939
0;0x6;0x71;0x188;13308
0;0x6;0x75;0x188;45445
0;0x6;0x71;0x190;21716
0;0x6;0x75;0x190;10225
0;0x6;0x71;0x198;104525
0;0x6;0x75;0x198;569375
0;0x6;0x71;0x1a0;8374
0;0x6;0x75;0x1a0;10127
0;0x6;0x71;0x1a8;3505
0;0x6;0x75;0x1a8;4771
0;0x6;0x71;0x1b0;5550
0;0x6;0x75;0x1b0;5842
0;0x6;0x71;0x1b8;3570
0;0x6;0x75;0x1b8;92933
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1038194
0;0x6;0x71;0x1c8;833825
0;0x6;0x75;0x1c8;518725
0;0x6;0x71;0x1d0;836090
0;0x6;0x75;0x1d0;529202
0;0x6;0x71;0x1d8;832781
0;0x6;0x75;0x1d8;536583
0;0x6;0x71;0x1e0;845409
0;0x6;0x75;0x1e0;539300
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;519
0;0x6;0x75;0x1f8;0
