cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1179356
0;0x6;0x71;0x8;964846
0;0x6;0x75;0x8;645858
0;0x6;0x71;0x10;973214
0;0x6;0x75;0x10;653348
0;0x6;0x71;0x18;985619
0;0x6;0x75;0x18;676948
0;0x6;0x71;0x20;1004350
0;0x6;0x75;0x20;644012
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;13473
0;0x6;0x75;0x40;12029
0;0x6;0x71;0x48;30090
0;0x6;0x75;0x48;18959
0;0x6;0x71;0x50;35672
0;0x6;0x75;0x50;59121
0;0x6;0x71;0x58;20017
0;0x6;0x75;0x58;34806
0;0x6;0x71;0x60;83375
0;0x6;0x75;0x60;31758
0;0x6;0x71;0x68;45456
0;0x6;0x75;0x68;283903
0;0x6;0x71;0x70;15494
0;0x6;0x75;0x70;55530
0;0x6;0x71;0x78;12029
0;0x6;0x75;0x78;46611
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;192
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;571654
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;600932
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;600879
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;632244
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;4181615
0;0x6;0x75;0xc0;15301
0;0x6;0x71;0xc8;33939
0;0x6;0x75;0xc8;10056
0;0x6;0x71;0xd0;506497557
0;0x6;0x75;0xd0;7378
0;0x6;0x71;0xd8;31180
0;0x6;0x75;0xd8;58672
0;0x6;0x71;0xe0;26818
0;0x6;0x75;0xe0;37340
0;0x6;0x71;0xe8;8116
0;0x6;0x75;0xe8;18285
0;0x6;0x71;0xf0;16168
0;0x6;0x75;0xf0;45489
0;0x6;0x71;0xf8;1347
0;0x6;0x75;0xf8;498965121
0;0x6;0x71;0x100;192
0;0x6;0x75;0x100;8276
0;0x6;0x71;0x108;3368
0;0x6;0x75;0x108;13537
0;0x6;0x71;0x110;4426
0;0x6;0x75;0x110;2213
0;0x6;0x71;0x118;18734
0;0x6;0x75;0x118;10104
0;0x6;0x71;0x120;3272
0;0x6;0x75;0x120;5774
0;0x6;0x71;0x128;6736
0;0x6;0x75;0x128;3368
0;0x6;0x71;0x130;45455
0;0x6;0x75;0x130;15205
0;0x6;0x71;0x138;7602
0;0x6;0x75;0x138;14146
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;833079
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;825574
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;807995
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;591672
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;26725354
0;0x6;0x75;0x178;68253551
0;0x6;0x71;0x180;3272
0;0x6;0x75;0x180;5100
0;0x6;0x71;0x188;7666
0;0x6;0x75;0x188;10265
0;0x6;0x71;0x190;18798
0;0x6;0x75;0x190;10489
0;0x6;0x71;0x198;8982
0;0x6;0x75;0x198;589416
0;0x6;0x71;0x1a0;17900
0;0x6;0x75;0x1a0;35928
0;0x6;0x71;0x1a8;274404
0;0x6;0x75;0x1a8;50813
0;0x6;0x71;0x1b0;21076
0;0x6;0x75;0x1b0;50685
0;0x6;0x71;0x1b8;1924
0;0x6;0x75;0x1b8;49209
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1179594
0;0x6;0x71;0x1c8;923914
0;0x6;0x75;0x1c8;542581
0;0x6;0x71;0x1d0;928358
0;0x6;0x75;0x1d0;560313
0;0x6;0x71;0x1d8;926081
0;0x6;0x75;0x1d8;549575
0;0x6;0x71;0x1e0;940093
0;0x6;0x75;0x1e0;592437
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;513
0;0x6;0x75;0x1f8;0
