cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1090197
0;0x6;0x71;0x8;908339
0;0x6;0x75;0x8;648160
0;0x6;0x71;0x10;903755
0;0x6;0x75;0x10;652766
0;0x6;0x71;0x18;906736
0;0x6;0x75;0x18;634893
0;0x6;0x71;0x20;932342
0;0x6;0x75;0x20;562215
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;42033
0;0x6;0x75;0x40;48977
0;0x6;0x71;0x48;12027
0;0x6;0x75;0x48;79510
0;0x6;0x71;0x50;32734
0;0x6;0x75;0x50;6819
0;0x6;0x71;0x58;2510
0;0x6;0x75;0x58;9299
0;0x6;0x71;0x60;54959
0;0x6;0x75;0x60;11438
0;0x6;0x71;0x68;15901
0;0x6;0x75;0x68;1898851
0;0x6;0x71;0x70;21140
0;0x6;0x75;0x70;27526
0;0x6;0x71;0x78;21109
0;0x6;0x75;0x78;69094
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;567701
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;583140
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;576565
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;624648
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;43710
0;0x6;0x75;0xc0;33156
0;0x6;0x71;0xc8;28674
0;0x6;0x75;0xc8;10813
0;0x6;0x71;0xd0;507118048
0;0x6;0x75;0xd0;9904
0;0x6;0x71;0xd8;12957
0;0x6;0x75;0xd8;16756
0;0x6;0x71;0xe0;11300
0;0x6;0x75;0xe0;1071
0;0x6;0x71;0xe8;8767
0;0x6;0x75;0xe8;15197
0;0x6;0x71;0xf0;10716
0;0x6;0x75;0xf0;6332
0;0x6;0x71;0xf8;3994
0;0x6;0x75;0xf8;4578
0;0x6;0x71;0x100;498953737
0;0x6;0x75;0x100;2240
0;0x6;0x71;0x108;2727
0;0x6;0x75;0x108;1461
0;0x6;0x71;0x110;1461
0;0x6;0x75;0x110;2143
0;0x6;0x71;0x118;1169
0;0x6;0x75;0x118;4968
0;0x6;0x71;0x120;1753
0;0x6;0x75;0x120;1071
0;0x6;0x71;0x128;2922
0;0x6;0x75;0x128;3507
0;0x6;0x71;0x130;3507
0;0x6;0x75;0x130;4286
0;0x6;0x71;0x138;2045
0;0x6;0x75;0x138;3604
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;572772
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;589950
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;565594
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;768123
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;24697220
0;0x6;0x75;0x178;63037048
0;0x6;0x71;0x180;39065
0;0x6;0x75;0x180;31272
0;0x6;0x71;0x188;8085
0;0x6;0x75;0x188;48743
0;0x6;0x71;0x190;12956
0;0x6;0x75;0x190;23705
0;0x6;0x71;0x198;6624
0;0x6;0x75;0x198;504640
0;0x6;0x71;0x1a0;6007
0;0x6;0x75;0x1a0;4481
0;0x6;0x71;0x1a8;1656
0;0x6;0x75;0x1a8;3507
0;0x6;0x71;0x1b0;6949
0;0x6;0x75;0x1b0;6234
0;0x6;0x71;0x1b8;25004
0;0x6;0x75;0x1b8;76572
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1090691
0;0x6;0x71;0x1c8;877246
0;0x6;0x75;0x1c8;573534
0;0x6;0x71;0x1d0;878539
0;0x6;0x75;0x1d0;566049
0;0x6;0x71;0x1d8;875109
0;0x6;0x75;0x1d8;749717
0;0x6;0x71;0x1e0;903703
0;0x6;0x75;0x1e0;787310
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
