cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1139588
0;0x6;0x71;0x8;930789
0;0x6;0x75;0x8;692837
0;0x6;0x71;0x10;929910
0;0x6;0x75;0x10;684341
0;0x6;0x71;0x18;933639
0;0x6;0x75;0x18;678418
0;0x6;0x71;0x20;975290
0;0x6;0x75;0x20;795168
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;44563
0;0x6;0x75;0x40;47492
0;0x6;0x71;0x48;52033
0;0x6;0x75;0x48;61516
0;0x6;0x71;0x50;16362
0;0x6;0x75;0x50;35855
0;0x6;0x71;0x58;14875
0;0x6;0x75;0x58;22437
0;0x6;0x71;0x60;77289
0;0x6;0x75;0x60;23056
0;0x6;0x71;0x68;8832
0;0x6;0x75;0x68;254365
0;0x6;0x71;0x70;8274
0;0x6;0x75;0x70;18965
0;0x6;0x71;0x78;8119
0;0x6;0x75;0x78;10040
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;278
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;578752
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;597630
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;604200
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;662647
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;38262
0;0x6;0x75;0xc0;31199
0;0x6;0x71;0xc8;44516
0;0x6;0x75;0xc8;17495
0;0x6;0x71;0xd0;508051249
0;0x6;0x75;0xd0;4373
0;0x6;0x71;0xd8;10302
0;0x6;0x75;0xd8;1263
0;0x6;0x71;0xe0;5151
0;0x6;0x75;0xe0;11857
0;0x6;0x71;0xe8;29353
0;0x6;0x75;0xe8;23229
0;0x6;0x71;0xf0;10497
0;0x6;0x75;0xf0;21382
0;0x6;0x71;0xf8;2915
0;0x6;0x75;0xf8;6317
0;0x6;0x71;0x100;14773
0;0x6;0x75;0x100;6512
0;0x6;0x71;0x108;145080
0;0x6;0x75;0x108;3013
0;0x6;0x71;0x110;3207
0;0x6;0x75;0x110;583
0;0x6;0x71;0x118;2624
0;0x6;0x75;0x118;1069
0;0x6;0x71;0x120;2915
0;0x6;0x75;0x120;1263
0;0x6;0x71;0x128;498957953
0;0x6;0x75;0x128;1069
0;0x6;0x71;0x130;11857
0;0x6;0x75;0x130;1457
0;0x6;0x71;0x138;42700
0;0x6;0x75;0x138;1943
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;604477
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;586003
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;571388
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;577729
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;25804452
0;0x6;0x75;0x178;65976433
0;0x6;0x71;0x180;25756
0;0x6;0x75;0x180;27538
0;0x6;0x71;0x188;17495
0;0x6;0x75;0x188;57960
0;0x6;0x71;0x190;22938
0;0x6;0x75;0x190;9039
0;0x6;0x71;0x198;9525
0;0x6;0x75;0x198;581687
0;0x6;0x71;0x1a0;11371
0;0x6;0x75;0x1a0;10399
0;0x6;0x71;0x1a8;31879
0;0x6;0x75;0x1a8;14190
0;0x6;0x71;0x1b0;4956
0;0x6;0x75;0x1b0;10108
0;0x6;0x71;0x1b8;3498
0;0x6;0x75;0x1b8;12149
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1139340
0;0x6;0x71;0x1c8;914991
0;0x6;0x75;0x1c8;820469
0;0x6;0x71;0x1d0;907375
0;0x6;0x75;0x1d0;786299
0;0x6;0x71;0x1d8;895811
0;0x6;0x75;0x1d8;788289
0;0x6;0x71;0x1e0;906110
0;0x6;0x75;0x1e0;566832
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;1036
0;0x6;0x75;0x1f8;0
