cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1129359
0;0x6;0x71;0x8;921972
0;0x6;0x75;0x8;656178
0;0x6;0x71;0x10;918805
0;0x6;0x75;0x10;667169
0;0x6;0x71;0x18;923664
0;0x6;0x75;0x18;662467
0;0x6;0x71;0x20;946500
0;0x6;0x75;0x20;639748
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;90959
0;0x6;0x75;0x40;24877
0;0x6;0x71;0x48;12044
0;0x6;0x75;0x48;18692
0;0x6;0x71;0x50;9924
0;0x6;0x75;0x50;3372
0;0x6;0x71;0x58;10309
0;0x6;0x75;0x58;2119
0;0x6;0x71;0x60;36389
0;0x6;0x75;0x60;2023
0;0x6;0x71;0x68;2890
0;0x6;0x75;0x68;198408
0;0x6;0x71;0x70;5781
0;0x6;0x75;0x70;7708
0;0x6;0x71;0x78;24216
0;0x6;0x75;0x78;6455
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;96
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;605798
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;638368
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;657186
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;659345
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;8190
0;0x6;0x75;0xc0;36678
0;0x6;0x71;0xc8;20973
0;0x6;0x75;0xc8;13007
0;0x6;0x71;0xd0;507563075
0;0x6;0x75;0xd0;2344
0;0x6;0x71;0xd8;9828
0;0x6;0x75;0xd8;23028
0;0x6;0x71;0xe0;5106
0;0x6;0x75;0xe0;14645
0;0x6;0x71;0xe8;1348
0;0x6;0x75;0xe8;21968
0;0x6;0x71;0xf0;8350
0;0x6;0x75;0xf0;40275
0;0x6;0x71;0xf8;62660
0;0x6;0x75;0xf8;25244
0;0x6;0x71;0x100;18724
0;0x6;0x75;0x100;37064
0;0x6;0x71;0x108;498970893
0;0x6;0x75;0x108;36903
0;0x6;0x71;0x110;29484
0;0x6;0x75;0x110;6552
0;0x6;0x71;0x118;14356
0;0x6;0x75;0x118;4528
0;0x6;0x71;0x120;13296
0;0x6;0x75;0x120;16572
0;0x6;0x71;0x128;13393
0;0x6;0x75;0x128;5684
0;0x6;0x71;0x130;6905
0;0x6;0x75;0x130;9635
0;0x6;0x71;0x138;46023
0;0x6;0x75;0x138;13103
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;615121
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;627324
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;649020
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;646972
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;25595537
0;0x6;0x75;0x178;65439848
0;0x6;0x71;0x180;27331
0;0x6;0x75;0x180;10630
0;0x6;0x71;0x188;19110
0;0x6;0x75;0x188;64106
0;0x6;0x71;0x190;20426
0;0x6;0x75;0x190;31732
0;0x6;0x71;0x198;245382
0;0x6;0x75;0x198;507299
0;0x6;0x71;0x1a0;14934
0;0x6;0x75;0x1a0;1156
0;0x6;0x71;0x1a8;26689
0;0x6;0x75;0x1a8;20330
0;0x6;0x71;0x1b0;16861
0;0x6;0x75;0x1b0;23702
0;0x6;0x71;0x1b8;37769
0;0x6;0x75;0x1b8;27171
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1129387
0;0x6;0x71;0x1c8;885567
0;0x6;0x75;0x1c8;608485
0;0x6;0x71;0x1d0;886829
0;0x6;0x75;0x1d0;652761
0;0x6;0x71;0x1d8;884690
0;0x6;0x75;0x1d8;781597
0;0x6;0x71;0x1e0;900822
0;0x6;0x75;0x1e0;1024790
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
