cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;999527
0;0x6;0x71;0x8;850075
0;0x6;0x75;0x8;648363
0;0x6;0x71;0x10;863927
0;0x6;0x75;0x10;916220
0;0x6;0x71;0x18;876087
0;0x6;0x75;0x18;891125
0;0x6;0x71;0x20;889746
0;0x6;0x75;0x20;838691
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;70038
0;0x6;0x75;0x40;35050
0;0x6;0x71;0x48;47963
0;0x6;0x75;0x48;13132
0;0x6;0x71;0x50;12381
0;0x6;0x75;0x50;28233
0;0x6;0x71;0x58;4220
0;0x6;0x75;0x58;8348
0;0x6;0x71;0x60;55779
0;0x6;0x75;0x60;6565
0;0x6;0x71;0x68;40583
0;0x6;0x75;0x68;206684
0;0x6;0x71;0x70;42991
0;0x6;0x75;0x70;3220
0;0x6;0x71;0x78;29109
0;0x6;0x75;0x78;57718
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;93
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;520096
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;553978
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;524833
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;562044
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;45868
0;0x6;0x75;0xc0;44648
0;0x6;0x71;0xc8;17540
0;0x6;0x75;0xc8;22574
0;0x6;0x71;0xd0;507777845
0;0x6;0x75;0xd0;1500
0;0x6;0x71;0xd8;44898
0;0x6;0x75;0xd8;50995
0;0x6;0x71;0xe0;4877
0;0x6;0x75;0xe0;6753
0;0x6;0x71;0xe8;4689
0;0x6;0x75;0xe8;18478
0;0x6;0x71;0xf0;3376
0;0x6;0x75;0xf0;10130
0;0x6;0x71;0xf8;1500
0;0x6;0x75;0xf8;1500
0;0x6;0x71;0x100;8910
0;0x6;0x75;0x100;12944
0;0x6;0x71;0x108;7222
0;0x6;0x75;0x108;11631
0;0x6;0x71;0x110;27545
0;0x6;0x75;0x110;2727
0;0x6;0x71;0x118;7949
0;0x6;0x75;0x118;173749
0;0x6;0x71;0x120;2108
0;0x6;0x75;0x120;4919
0;0x6;0x71;0x128;1456
0;0x6;0x75;0x128;5081
0;0x6;0x71;0x130;2065
0;0x6;0x75;0x130;3159
0;0x6;0x71;0x138;394
0;0x6;0x75;0x138;1382
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;514940
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;533667
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;512660
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;533662
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;22637513
0;0x6;0x75;0x178;57770094
0;0x6;0x71;0x180;12012
0;0x6;0x75;0x180;28995
0;0x6;0x71;0x188;498987430
0;0x6;0x75;0x188;1283
0;0x6;0x71;0x190;5035
0;0x6;0x75;0x190;4541
0;0x6;0x71;0x198;106336
0;0x6;0x75;0x198;416523
0;0x6;0x71;0x1a0;2501
0;0x6;0x75;0x1a0;7800
0;0x6;0x71;0x1a8;6648
0;0x6;0x75;0x1a8;1480
0;0x6;0x71;0x1b0;11189
0;0x6;0x75;0x1b0;4212
0;0x6;0x71;0x1b8;37618
0;0x6;0x75;0x1b8;29554
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;999518
0;0x6;0x71;0x1c8;814431
0;0x6;0x75;0x1c8;762209
0;0x6;0x71;0x1d0;806960
0;0x6;0x75;0x1d0;533262
0;0x6;0x71;0x1d8;818104
0;0x6;0x75;0x1d8;620799
0;0x6;0x71;0x1e0;828074
0;0x6;0x75;0x1e0;621758
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
