cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;949519
0;0x6;0x71;0x8;800726
0;0x6;0x75;0x8;629293
0;0x6;0x71;0x10;804365
0;0x6;0x75;0x10;654070
0;0x6;0x71;0x18;809402
0;0x6;0x75;0x18;660597
0;0x6;0x71;0x20;821658
0;0x6;0x75;0x20;628982
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;0
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;17604
0;0x6;0x75;0x40;13695
0;0x6;0x71;0x48;40931
0;0x6;0x75;0x48;46810
0;0x6;0x71;0x50;23577
0;0x6;0x75;0x50;42464
0;0x6;0x71;0x58;17823
0;0x6;0x75;0x58;41182
0;0x6;0x71;0x60;74672
0;0x6;0x75;0x60;26423
0;0x6;0x71;0x68;5159
0;0x6;0x75;0x68;260630
0;0x6;0x71;0x70;6097
0;0x6;0x75;0x70;19887
0;0x6;0x71;0x78;29174
0;0x6;0x75;0x78;33396
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;0
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;684683
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;542690
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;533335
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;552639
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;13195
0;0x6;0x75;0xc0;9568
0;0x6;0x71;0xc8;11006
0;0x6;0x75;0xc8;52657
0;0x6;0x71;0xd0;507873118
0;0x6;0x75;0xd0;42339
0;0x6;0x71;0xd8;498968081
0;0x6;0x75;0xd8;4752
0;0x6;0x71;0xe0;8630
0;0x6;0x75;0xe0;13696
0;0x6;0x71;0xe8;7317
0;0x6;0x75;0xe8;10506
0;0x6;0x71;0xf0;5159
0;0x6;0x75;0xf0;8724
0;0x6;0x71;0xf8;5159
0;0x6;0x75;0xf8;3846
0;0x6;0x71;0x100;7160
0;0x6;0x75;0x100;7035
0;0x6;0x71;0x108;10444
0;0x6;0x75;0x108;52220
0;0x6;0x71;0x110;34084
0;0x6;0x75;0x110;9881
0;0x6;0x71;0x118;20075
0;0x6;0x75;0x118;43183
0;0x6;0x71;0x120;1973
0;0x6;0x75;0x120;23558
0;0x6;0x71;0x128;35048
0;0x6;0x75;0x128;17833
0;0x6;0x71;0x130;14961
0;0x6;0x75;0x130;21089
0;0x6;0x71;0x138;16732
0;0x6;0x75;0x138;20001
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;575631
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;576300
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;553715
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;557340
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;21498130
0;0x6;0x75;0x178;54989144
0;0x6;0x71;0x180;3142844
0;0x6;0x75;0x180;6733
0;0x6;0x71;0x188;2178
0;0x6;0x75;0x188;12377
0;0x6;0x71;0x190;3762
0;0x6;0x75;0x190;1683
0;0x6;0x71;0x198;90305
0;0x6;0x75;0x198;494597
0;0x6;0x71;0x1a0;2871
0;0x6;0x75;0x1a0;1782
0;0x6;0x71;0x1a8;1089
0;0x6;0x75;0x1a8;18021
0;0x6;0x71;0x1b0;990
0;0x6;0x75;0x1b0;16833
0;0x6;0x71;0x1b8;693
0;0x6;0x75;0x1b8;113475
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;949886
0;0x6;0x71;0x1c8;761485
0;0x6;0x75;0x1c8;497799
0;0x6;0x71;0x1d0;761583
0;0x6;0x75;0x1d0;489184
0;0x6;0x71;0x1d8;761057
0;0x6;0x75;0x1d8;467829
0;0x6;0x71;0x1e0;770924
0;0x6;0x75;0x1e0;499512
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
