cmn_idx;event_type;event_id;node_id;counts
0;0x6;0x71;0x0;0
0;0x6;0x75;0x0;1154641
0;0x6;0x71;0x8;957276
0;0x6;0x75;0x8;673880
0;0x6;0x71;0x10;958137
0;0x6;0x75;0x10;642981
0;0x6;0x71;0x18;962131
0;0x6;0x75;0x18;832819
0;0x6;0x71;0x20;1034919
0;0x6;0x75;0x20;769851
0;0x6;0x71;0x28;0
0;0x6;0x75;0x28;0
0;0x6;0x71;0x30;0
0;0x6;0x75;0x30;0
0;0x6;0x71;0x38;266
0;0x6;0x75;0x38;0
0;0x6;0x71;0x40;29588
0;0x6;0x75;0x40;51951
0;0x6;0x71;0x48;4240
0;0x6;0x75;0x48;55187
0;0x6;0x71;0x50;8292
0;0x6;0x75;0x50;14982
0;0x6;0x71;0x58;565
0;0x6;0x75;0x58;4051
0;0x6;0x71;0x60;56788
0;0x6;0x75;0x60;11495
0;0x6;0x71;0x68;7318
0;0x6;0x75;0x68;274235
0;0x6;0x71;0x70;42936
0;0x6;0x75;0x70;13191
0;0x6;0x71;0x78;25473
0;0x6;0x75;0x78;48967
0;0x6;0x71;0x80;0
0;0x6;0x75;0x80;188
0;0x6;0x71;0x88;0
0;0x6;0x75;0x88;572099
0;0x6;0x71;0x90;0
0;0x6;0x75;0x90;745291
0;0x6;0x71;0x98;0
0;0x6;0x75;0x98;809544
0;0x6;0x71;0xa0;0
0;0x6;0x75;0xa0;850249
0;0x6;0x71;0xa8;0
0;0x6;0x75;0xa8;0
0;0x6;0x71;0xb0;0
0;0x6;0x75;0xb0;0
0;0x6;0x71;0xb8;0
0;0x6;0x75;0xb8;0
0;0x6;0x71;0xc0;34425
0;0x6;0x75;0xc0;28771
0;0x6;0x71;0xc8;4711
0;0x6;0x75;0xc8;18500
0;0x6;0x71;0xd0;507068471
0;0x6;0x75;0xd0;7381
0;0x6;0x71;0xd8;6784
0;0x6;0x75;0xd8;10082
0;0x6;0x71;0xe0;6030
0;0x6;0x75;0xe0;7444
0;0x6;0x71;0xe8;22206
0;0x6;0x75;0xe8;9705
0;0x6;0x71;0xf0;15139
0;0x6;0x75;0xf0;15830
0;0x6;0x71;0xf8;16615
0;0x6;0x75;0xf8;51982
0;0x6;0x71;0x100;28802
0;0x6;0x75;0x100;24562
0;0x6;0x71;0x108;1224
0;0x6;0x75;0x108;45952
0;0x6;0x71;0x110;11119
0;0x6;0x75;0x110;1319
0;0x6;0x71;0x118;24970
0;0x6;0x75;0x118;1403156
0;0x6;0x71;0x120;5339
0;0x6;0x75;0x120;9239
0;0x6;0x71;0x128;1084257
0;0x6;0x75;0x128;8006
0;0x6;0x71;0x130;104344
0;0x6;0x75;0x130;20336
0;0x6;0x71;0x138;44615
0;0x6;0x75;0x138;55424
0;0x6;0x71;0x140;0
0;0x6;0x75;0x140;0
0;0x6;0x71;0x148;0
0;0x6;0x75;0x148;587031
0;0x6;0x71;0x150;0
0;0x6;0x75;0x150;584699
0;0x6;0x71;0x158;0
0;0x6;0x75;0x158;580848
0;0x6;0x71;0x160;0
0;0x6;0x75;0x160;571195
0;0x6;0x71;0x168;0
0;0x6;0x75;0x168;0
0;0x6;0x71;0x170;0
0;0x6;0x75;0x170;0
0;0x6;0x71;0x178;26165690
0;0x6;0x75;0x178;66728370
0;0x6;0x71;0x180;32081
0;0x6;0x75;0x180;29816
0;0x6;0x71;0x188;14760
0;0x6;0x75;0x188;12872
0;0x6;0x71;0x190;13397
0;0x6;0x75;0x190;9358
0;0x6;0x71;0x198;4235
0;0x6;0x75;0x198;501545
0;0x6;0x71;0x1a0;7880
0;0x6;0x75;0x1a0;11427
0;0x6;0x71;0x1a8;34741
0;0x6;0x75;0x1a8;498896973
0;0x6;0x71;0x1b0;47053
0;0x6;0x75;0x1b0;24134
0;0x6;0x71;0x1b8;38418
0;0x6;0x75;0x1b8;182934
0;0x6;0x71;0x1c0;0
0;0x6;0x75;0x1c0;1154741
0;0x6;0x71;0x1c8;926915
0;0x6;0x75;0x1c8;561497
0;0x6;0x71;0x1d0;928805
0;0x6;0x75;0x1d0;741425
0;0x6;0x71;0x1d8;931018
0;0x6;0x75;0x1d8;772385
0;0x6;0x71;0x1e0;944346
0;0x6;0x75;0x1e0;797535
0;0x6;0x71;0x1e8;0
0;0x6;0x75;0x1e8;0
0;0x6;0x71;0x1f0;0
0;0x6;0x75;0x1f0;0
0;0x6;0x71;0x1f8;0
0;0x6;0x75;0x1f8;0
